customer ID,Frequency,Profit,Sales,Recencia,CustomerValue
1035,1.0,-219.804,124.416,600.0,-0.36634
6270,1.0,-1023.54,813.0600000000001,811.0,-1.2620715166461158
2985,1.0,-78.888,81.432,1206.0,-0.06541293532338309
7650,1.0,27.15,301.71,495.0,0.05484848484848485
8520,1.0,511.65,1540.5299999999997,158.0,3.238291139240506
7875,1.0,15.87,80.19,403.0,0.03937965260545905
7890,1.0,-22.482,19.128,373.0,-0.060273458445040215
9825,1.0,0.0,37.44,741.0,0.0
8010,1.0,15.9,160.5,392.0,0.04056122448979592
11910,1.0,-15.567,7.172999999999999,200.0,-0.077835
5955,2.0,32.31,307.8,106.0,0.609622641509434
11070,2.0,621.96,1572.33,37.0,33.61945945945946
9630,2.0,252.6,560.01,399.0,1.2661654135338345
1995,2.0,-71.592,422.77799999999996,783.0,-0.18286590038314177
11040,2.0,26.310000000000002,187.35,54.0,0.9744444444444446
9915,2.0,85.44,420.66,139.0,1.2293525179856115
885,2.0,88.32,354.99,167.0,1.0577245508982036
2535,2.0,-234.68999999999997,147.11999999999998,7.0,-67.05428571428571
1005,2.0,176.43299999999996,732.033,734.0,0.48074386920980916
8310,2.0,26.352000000000004,251.322,575.0,0.09165913043478262
7470,2.0,-58.38,58.11,543.0,-0.21502762430939226
7605,2.0,70.68,208.41000000000003,195.0,0.724923076923077
2430,2.0,160.58999999999997,1041.5700000000002,471.0,0.6819108280254776
11850,2.0,-146.59799999999998,182.53199999999998,114.0,-2.571894736842105
6585,2.0,-47.19,216.78000000000003,371.0,-0.25439353099730455
3405,2.0,-30.257999999999996,548.682,557.0,-0.10864631956912027
3180,2.0,43.626000000000005,185.13599999999997,71.0,1.2289014084507044
1455,2.0,460.11,1340.31,146.0,6.302876712328767
3360,2.0,1074.27,3691.53,434.0,4.950552995391705
10575,2.0,41.64,328.02000000000004,373.0,0.22327077747989277
10800,2.0,-77.844,89.286,359.0,-0.43367130919220054
3270,2.0,219.78,886.2300000000001,48.0,9.1575
10860,2.0,62.13600000000001,503.496,398.0,0.3122412060301508
8625,2.0,33.0,442.32000000000005,461.0,0.14316702819956617
10590,3.0,354.18,940.38,28.0,37.94785714285714
2010,3.0,30.87,223.56,46.0,2.0132608695652174
6900,3.0,1.991999999999971,840.7919999999999,306.0,0.019529411764705597
6720,3.0,1122.0240000000001,2928.6539999999995,349.0,9.644905444126074
6675,3.0,-120.948,391.842,19.0,-19.097052631578947
6660,3.0,-40.446,188.54399999999998,30.0,-4.0446
